order_id,order_item_id,order_date,status,payment_method,customer_id,first_name,last_name,email,country,store_id,store_name,city,region,channel,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,discount_rate,discount_amount,net_sales,profit,shipping_fee,order_total
2920,5327,2025-02-11 21:57:00,Delivered,PayPal,544,Oliver,Thompson,oliver.thompson5645@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1056,SKU-1056,Core Resistance Bands 2,Sports,Core,1,25.28,31.89,0.0,0.0,31.89,6.61,0.0,245.03
2920,5328,2025-02-11 21:57:00,Delivered,PayPal,544,Oliver,Thompson,oliver.thompson5645@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1003,SKU-1003,NovaTech Bluetooth Speaker 1,Electronics,NovaTech,2,72.09,85.54,0.0,0.0,171.08,26.9,0.0,245.03
2920,5329,2025-02-11 21:57:00,Delivered,PayPal,544,Oliver,Thompson,oliver.thompson5645@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1004,SKU-1004,NovaTech Bluetooth Speaker 2,Electronics,NovaTech,1,28.58,49.48,0.15,7.42,42.06,13.48,0.0,245.03
2921,5330,2024-08-29 14:34:00,Delivered,Card,367,Jacob,Wright,jacob.wright1338@email.com,United Kingdom,9,Online Store,Online,National,Online,1034,SKU-1034,Aero Jacket 2,Fashion,Aero,3,92.93,143.22,0.0,0.0,429.66,150.87,4.99,434.65
2922,5331,2024-06-25 17:10:00,Delivered,Google Pay,443,Charlie,Young,charlie.young9374@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,1,12.22,18.17,0.1,1.82,16.35,4.13,0.0,45.39
2922,5332,2024-06-25 17:10:00,Delivered,Google Pay,443,Charlie,Young,charlie.young9374@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1044,SKU-1044,Velora Conditioner 2,Beauty,Velora,1,18.02,30.57,0.05,1.53,29.04,11.02,0.0,45.39
2923,5333,2025-12-08 16:00:00,Delivered,Google Pay,200,Isla,Khan,isla.khan1316@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1059,SKU-1059,Endura Gym Bag 1,Sports,Endura,3,10.09,20.05,0.1,6.02,54.13,23.86,0.0,299.68
2923,5334,2025-12-08 16:00:00,Delivered,Google Pay,200,Isla,Khan,isla.khan1316@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1067,SKU-1067,DailyTable Olive Oil 1,Grocery,DailyTable,1,104.16,227.88,0.03,6.84,221.04,116.88,0.0,299.68
2923,5335,2025-12-08 16:00:00,Delivered,Google Pay,200,Isla,Khan,isla.khan1316@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,1,19.33,24.51,0.0,0.0,24.51,5.18,0.0,299.68
2924,5336,2024-07-10 16:58:00,Delivered,Card,551,Isla,Edwards,isla.edwards2087@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1019,SKU-1019,CasaNest Desk Lamp 1,Home,CasaNest,1,74.27,100.03,0.0,0.0,100.03,25.76,0.0,152.83
2924,5337,2024-07-10 16:58:00,Delivered,Card,551,Isla,Edwards,isla.edwards2087@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1061,SKU-1061,Kitchen Pantry Coffee Beans 1,Grocery,Kitchen Pantry,2,19.4,26.4,0.0,0.0,52.8,14.0,0.0,152.83
2925,5338,2024-10-25 17:37:00,Delivered,Gift Card,326,Mia,Jones,mia.jones933@email.com,United Kingdom,9,Online Store,Online,National,Online,1008,SKU-1008,Voltix Phone Charger 2,Electronics,Voltix,2,42.81,56.89,0.0,0.0,113.78,28.16,0.0,113.78
2926,5339,2024-11-27 13:39:00,Delivered,Google Pay,477,Olivia,Johnson,olivia.johnson1796@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1030,SKU-1030,Northline Jeans 2,Fashion,Northline,2,95.67,156.47,0.05,15.65,297.29,105.95,0.0,297.29
2927,5340,2025-05-22 14:18:00,Delivered,Apple Pay,193,Layla,Hughes,layla.hughes6247@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1059,SKU-1059,Endura Gym Bag 1,Sports,Endura,2,10.09,20.05,0.05,2.01,38.09,17.91,0.0,979.37
2927,5341,2025-05-22 14:18:00,Delivered,Apple Pay,193,Layla,Hughes,layla.hughes6247@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1048,SKU-1048,Luma Perfume 2,Beauty,Luma,2,54.26,94.7,0.1,18.94,170.46,61.94,0.0,979.37
2927,5342,2025-05-22 14:18:00,Delivered,Apple Pay,193,Layla,Hughes,layla.hughes6247@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1046,SKU-1046,Botaniq Body Lotion 2,Beauty,Botaniq,3,115.83,256.94,0.0,0.0,770.82,423.33,0.0,979.37
2928,5343,2025-06-28 08:20:00,Shipped,Apple Pay,75,Grace,Hughes,grace.hughes3920@email.com,United Kingdom,9,Online Store,Online,National,Online,1016,SKU-1016,Haven Kettle 2,Home,Haven,1,35.52,66.81,0.0,0.0,66.81,31.29,0.0,126.96
2928,5344,2025-06-28 08:20:00,Shipped,Apple Pay,75,Grace,Hughes,grace.hughes3920@email.com,United Kingdom,9,Online Store,Online,National,Online,1059,SKU-1059,Endura Gym Bag 1,Sports,Endura,3,10.09,20.05,0.0,0.0,60.15,29.88,0.0,126.96
2929,5345,2025-01-31 13:30:00,Delivered,Card,193,Layla,Hughes,layla.hughes6247@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1070,SKU-1070,Roast & Bean Sparkling Water 2,Grocery,Roast & Bean,1,52.49,118.15,0.0,0.0,118.15,65.66,0.0,641.7
2929,5346,2025-01-31 13:30:00,Delivered,Card,193,Layla,Hughes,layla.hughes6247@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1064,SKU-1064,Harvest Protein Bars 2,Grocery,Harvest,1,8.92,20.51,0.0,0.0,20.51,11.59,0.0,641.7
2929,5347,2025-01-31 13:30:00,Delivered,Card,193,Layla,Hughes,layla.hughes6247@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1001,SKU-1001,NovaTech Headphones 1,Electronics,NovaTech,1,5.93,8.7,0.0,0.0,8.7,2.77,0.0,641.7
2929,5348,2025-01-31 13:30:00,Delivered,Card,193,Layla,Hughes,layla.hughes6247@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1018,SKU-1018,Oak & Co Storage Box 2,Home,Oak & Co,3,85.11,164.78,0.0,0.0,494.34,239.01,0.0,641.7
2930,5349,2024-05-22 17:55:00,Delivered,Card,406,Emily,Thompson,emily.thompson4499@email.com,United Kingdom,9,Online Store,Online,National,Online,1052,SKU-1052,Endura Dumbbells 2,Sports,Endura,2,29.79,65.28,0.0,0.0,130.56,70.98,4.99,135.55
2931,5350,2025-06-22 14:02:00,Cancelled,Card,370,Thomas,Ward,thomas.ward7741@email.com,United Kingdom,1,London Retail Store,London,South,Store,1025,SKU-1025,Crafted T-Shirt 1,Fashion,Crafted,1,19.72,25.84,0.0,0.0,0.0,0.0,0.0,0.0
2932,5351,2025-09-09 10:16:00,Delivered,Google Pay,186,Muhammad,Baker,muhammad.baker43@email.com,Ireland,1,London Retail Store,London,South,Store,1030,SKU-1030,Northline Jeans 2,Fashion,Northline,5,95.67,156.47,0.1,78.24,704.11,225.76,0.0,900.73
2932,5352,2025-09-09 10:16:00,Delivered,Google Pay,186,Muhammad,Baker,muhammad.baker43@email.com,Ireland,1,London Retail Store,London,South,Store,1043,SKU-1043,PureGlow Conditioner 1,Beauty,PureGlow,1,117.42,206.97,0.05,10.35,196.62,79.2,0.0,900.73
2933,5353,2025-05-18 13:40:00,Delivered,PayPal,51,Grace,Roberts,grace.roberts6692@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,4,19.33,24.51,0.0,0.0,98.04,20.72,0.0,728.57
2933,5354,2025-05-18 13:40:00,Delivered,PayPal,51,Grace,Roberts,grace.roberts6692@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1015,SKU-1015,CasaNest Kettle 1,Home,CasaNest,3,103.07,221.24,0.05,33.19,630.53,321.32,0.0,728.57
2934,5355,2024-01-18 20:09:00,Delivered,Card,19,Emily,Davies,emily.davies5618@email.com,United Kingdom,9,Online Store,Online,National,Online,1062,SKU-1062,Kitchen Pantry Coffee Beans 2,Grocery,Kitchen Pantry,2,32.23,71.28,0.0,0.0,142.56,78.1,2.99,233.68
2934,5356,2024-01-18 20:09:00,Delivered,Card,19,Emily,Davies,emily.davies5618@email.com,United Kingdom,9,Online Store,Online,National,Online,1031,SKU-1031,UrbanThread Trainers 1,Fashion,UrbanThread,1,48.02,88.13,0.0,0.0,88.13,40.11,2.99,233.68
2935,5357,2025-10-10 08:04:00,Delivered,Card,401,Jack,Thompson,jack.thompson9871@email.com,United Kingdom,1,London Retail Store,London,South,Store,1029,SKU-1029,UrbanThread Jeans 1,Fashion,UrbanThread,1,103.75,137.55,0.25,34.39,103.16,-0.59,0.0,103.16
2936,5358,2024-12-18 10:11:00,Delivered,Gift Card,194,Hassan,Baker,hassan.baker2493@email.com,United Kingdom,1,London Retail Store,London,South,Store,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,5,47.34,108.08,0.05,27.02,513.38,276.68,0.0,664.9
2936,5359,2024-12-18 10:11:00,Delivered,Gift Card,194,Hassan,Baker,hassan.baker2493@email.com,United Kingdom,1,London Retail Store,London,South,Store,1048,SKU-1048,Luma Perfume 2,Beauty,Luma,2,54.26,94.7,0.2,37.88,151.52,43.0,0.0,664.9
2937,5360,2024-01-21 10:51:00,Delivered,Google Pay,177,Amir,Ali,amir.ali3921@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1072,SKU-1072,Harvest Chocolate Box 2,Grocery,Harvest,1,70.76,125.49,0.05,6.27,119.22,48.46,0.0,996.02
2937,5361,2024-01-21 10:51:00,Delivered,Google Pay,177,Amir,Ali,amir.ali3921@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1021,SKU-1021,NorthHome Bedding Set 1,Home,NorthHome,2,83.1,176.11,0.1,35.22,317.0,150.8,0.0,996.02
2937,5362,2024-01-21 10:51:00,Delivered,Google Pay,177,Amir,Ali,amir.ali3921@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1058,SKU-1058,Endura Running Bottle 2,Sports,Endura,3,81.78,186.6,0.0,0.0,559.8,314.46,0.0,996.02
2938,5363,2024-09-22 19:51:00,Delivered,Google Pay,373,Charlie,Baker,charlie.baker2450@email.com,Ireland,2,Manchester Retail Store,Manchester,North West,Store,1037,SKU-1037,PureGlow Face Wash 1,Beauty,PureGlow,2,104.85,156.56,0.1,31.31,281.81,72.11,0.0,281.81
2939,5364,2025-10-12 12:01:00,Delivered,Card,335,Emily,Wilson,emily.wilson5963@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1040,SKU-1040,PureGlow Moisturiser 2,Beauty,PureGlow,1,111.7,241.33,0.0,0.0,241.33,129.63,0.0,305.0
2939,5365,2025-10-12 12:01:00,Delivered,Card,335,Emily,Wilson,emily.wilson5963@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1022,SKU-1022,CasaNest Bedding Set 2,Home,CasaNest,2,29.8,35.37,0.1,7.07,63.67,4.07,0.0,305.0
2940,5366,2025-10-19 20:17:00,Delivered,Google Pay,612,Isla,Green,isla.green7799@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1055,SKU-1055,Core Resistance Bands 1,Sports,Core,2,31.43,53.24,0.05,5.32,101.16,38.3,0.0,101.16
2941,5367,2025-07-09 15:50:00,Delivered,Apple Pay,312,Jack,Thompson,jack.thompson1735@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1072,SKU-1072,Harvest Chocolate Box 2,Grocery,Harvest,1,70.76,125.49,0.0,0.0,125.49,54.73,0.0,133.03
2941,5368,2025-07-09 15:50:00,Delivered,Apple Pay,312,Jack,Thompson,jack.thompson1735@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1051,SKU-1051,PeakFit Dumbbells 1,Sports,PeakFit,1,3.84,7.54,0.0,0.0,7.54,3.7,0.0,133.03
2942,5369,2024-09-17 13:46:00,Shipped,Google Pay,390,Amir,Wilson,amir.wilson2210@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1062,SKU-1062,Kitchen Pantry Coffee Beans 2,Grocery,Kitchen Pantry,1,32.23,71.28,0.0,0.0,71.28,39.05,0.0,95.02
2942,5370,2024-09-17 13:46:00,Shipped,Google Pay,390,Amir,Wilson,amir.wilson2210@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1009,SKU-1009,Echo Tablet Stand 1,Electronics,Echo,1,14.96,23.74,0.0,0.0,23.74,8.78,0.0,95.02
2943,5371,2024-12-28 21:32:00,Delivered,PayPal,275,Harry,Johnson,harry.johnson6993@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1008,SKU-1008,Voltix Phone Charger 2,Electronics,Voltix,1,42.81,56.89,0.15,8.53,48.36,5.55,0.0,256.98
2943,5372,2024-12-28 21:32:00,Delivered,PayPal,275,Harry,Johnson,harry.johnson6993@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1060,SKU-1060,Endura Gym Bag 2,Sports,Endura,5,32.09,43.92,0.05,10.98,208.62,48.17,0.0,256.98
2944,5373,2024-08-22 18:59:00,Delivered,PayPal,561,Charlie,Young,charlie.young925@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,4,88.38,156.14,0.1,62.46,562.1,208.58,0.0,666.94
2944,5374,2024-08-22 18:59:00,Delivered,PayPal,561,Charlie,Young,charlie.young925@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,1,47.34,108.08,0.03,3.24,104.84,57.5,0.0,666.94
2945,5375,2025-03-02 21:31:00,Delivered,Gift Card,402,Thomas,Johnson,thomas.johnson1681@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1001,SKU-1001,NovaTech Headphones 1,Electronics,NovaTech,1,5.93,8.7,0.0,0.0,8.7,2.77,0.0,402.95
2945,5376,2025-03-02 21:31:00,Delivered,Gift Card,402,Thomas,Johnson,thomas.johnson1681@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1036,SKU-1036,Aero Socks Pack 2,Fashion,Aero,1,116.71,236.48,0.0,0.0,236.48,119.77,0.0,402.95
2945,5377,2025-03-02 21:31:00,Delivered,Gift Card,402,Thomas,Johnson,thomas.johnson1681@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.0,0.0,122.4,30.62,0.0,402.95
2945,5378,2025-03-02 21:31:00,Delivered,Gift Card,402,Thomas,Johnson,thomas.johnson1681@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1022,SKU-1022,CasaNest Bedding Set 2,Home,CasaNest,1,29.8,35.37,0.0,0.0,35.37,5.57,0.0,402.95
2946,5379,2025-04-16 15:23:00,Delivered,Gift Card,5,Eva,Hall,eva.hall4034@email.com,United Kingdom,1,London Retail Store,London,South,Store,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.0,0.0,122.4,30.62,0.0,122.4
2947,5380,2025-02-22 20:51:00,Shipped,Apple Pay,224,Layla,Young,layla.young2241@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1036,SKU-1036,Aero Socks Pack 2,Fashion,Aero,1,116.71,236.48,0.15,35.47,201.01,84.3,0.0,201.01
2948,5381,2024-09-06 21:46:00,Shipped,Apple Pay,612,Isla,Green,isla.green7799@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1042,SKU-1042,PureGlow Shampoo 2,Beauty,PureGlow,1,13.02,22.25,0.1,2.23,20.02,7.0,0.0,156.46
2948,5382,2024-09-06 21:46:00,Shipped,Apple Pay,612,Isla,Green,isla.green7799@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1051,SKU-1051,PeakFit Dumbbells 1,Sports,PeakFit,1,3.84,7.54,0.0,0.0,7.54,3.7,0.0,156.46
2948,5383,2024-09-06 21:46:00,Shipped,Apple Pay,612,Isla,Green,isla.green7799@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1034,SKU-1034,Aero Jacket 2,Fashion,Aero,1,92.93,143.22,0.1,14.32,128.9,35.97,0.0,156.46
2949,5384,2025-07-02 08:22:00,Delivered,Card,313,Freya,Wright,freya.wright8585@email.com,United Kingdom,9,Online Store,Online,National,Online,1026,SKU-1026,Aero T-Shirt 2,Fashion,Aero,2,90.4,148.5,0.25,74.25,222.75,41.95,3.99,226.74
2950,5385,2024-02-02 17:11:00,Delivered,PayPal,411,Freya,Jones,freya.jones9914@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1056,SKU-1056,Core Resistance Bands 2,Sports,Core,2,25.28,31.89,0.05,3.19,60.59,10.03,0.0,60.59
2951,5386,2024-01-09 08:29:00,Cancelled,Gift Card,177,Amir,Ali,amir.ali3921@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1054,SKU-1054,Core Football 2,Sports,Core,1,28.07,36.55,0.0,0.0,0.0,0.0,0.0,0.0
2951,5387,2024-01-09 08:29:00,Cancelled,Gift Card,177,Amir,Ali,amir.ali3921@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1059,SKU-1059,Endura Gym Bag 1,Sports,Endura,1,10.09,20.05,0.0,0.0,0.0,0.0,0.0,0.0
2951,5388,2024-01-09 08:29:00,Cancelled,Gift Card,177,Amir,Ali,amir.ali3921@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1033,SKU-1033,UrbanThread Jacket 1,Fashion,UrbanThread,1,82.59,105.86,0.25,0.0,0.0,0.0,0.0,0.0
2952,5389,2024-05-25 21:37:00,Shipped,Card,354,Jacob,White,jacob.white4669@email.com,Ireland,6,Liverpool Retail Store,Liverpool,North West,Store,1004,SKU-1004,NovaTech Bluetooth Speaker 2,Electronics,NovaTech,1,28.58,49.48,0.0,0.0,49.48,20.9,0.0,91.54
2952,5390,2024-05-25 21:37:00,Shipped,Card,354,Jacob,White,jacob.white4669@email.com,Ireland,6,Liverpool Retail Store,Liverpool,North West,Store,1041,SKU-1041,Luma Shampoo 1,Beauty,Luma,1,31.02,44.27,0.05,2.21,42.06,11.04,0.0,91.54
2953,5391,2025-07-29 08:04:00,Delivered,Apple Pay,344,Aisha,Baker,aisha.baker8625@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,1,19.33,24.51,0.1,2.45,22.06,2.73,0.0,597.02
2953,5392,2025-07-29 08:04:00,Delivered,Apple Pay,344,Aisha,Baker,aisha.baker8625@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1067,SKU-1067,DailyTable Olive Oil 1,Grocery,DailyTable,2,104.16,227.88,0.1,45.58,410.18,201.86,0.0,597.02
2953,5393,2025-07-29 08:04:00,Delivered,Apple Pay,344,Aisha,Baker,aisha.baker8625@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1018,SKU-1018,Oak & Co Storage Box 2,Home,Oak & Co,1,85.11,164.78,0.0,0.0,164.78,79.67,0.0,597.02
2954,5394,2024-12-28 08:43:00,Delivered,Apple Pay,5,Eva,Hall,eva.hall4034@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1026,SKU-1026,Aero T-Shirt 2,Fashion,Aero,1,90.4,148.5,0.05,7.43,141.07,50.67,0.0,141.07
2955,5395,2025-07-29 09:19:00,Delivered,PayPal,233,Maya,Patel,maya.patel6512@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1044,SKU-1044,Velora Conditioner 2,Beauty,Velora,1,18.02,30.57,0.0,0.0,30.57,12.55,0.0,130.6
2955,5396,2025-07-29 09:19:00,Delivered,PayPal,233,Maya,Patel,maya.patel6512@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1019,SKU-1019,CasaNest Desk Lamp 1,Home,CasaNest,1,74.27,100.03,0.0,0.0,100.03,25.76,0.0,130.6
2956,5397,2025-12-04 18:43:00,Returned,Google Pay,230,Bilal,Wilson,bilal.wilson4211@email.com,United Kingdom,1,London Retail Store,London,South,Store,1049,SKU-1049,Endura Yoga Mat 1,Sports,Endura,2,32.0,39.16,0.0,0.0,-78.32,-142.32,0.0,-178.3
2956,5398,2025-12-04 18:43:00,Returned,Google Pay,230,Bilal,Wilson,bilal.wilson4211@email.com,United Kingdom,1,London Retail Store,London,South,Store,1006,SKU-1006,Voltix Smart Watch 2,Electronics,Voltix,2,28.79,52.62,0.05,5.26,-99.98,-157.56,0.0,-178.3
2957,5399,2024-04-12 09:09:00,Delivered,Card,362,Aisha,Turner,aisha.turner8453@email.com,United Kingdom,9,Online Store,Online,National,Online,1069,SKU-1069,Roast & Bean Sparkling Water 1,Grocery,Roast & Bean,2,111.4,228.69,0.03,13.72,443.66,220.86,3.99,722.75
2957,5400,2024-04-12 09:09:00,Delivered,Card,362,Aisha,Turner,aisha.turner8453@email.com,United Kingdom,9,Online Store,Online,National,Online,1029,SKU-1029,UrbanThread Jeans 1,Fashion,UrbanThread,2,103.75,137.55,0.0,0.0,275.1,67.6,3.99,722.75
2958,5401,2024-06-19 14:22:00,Delivered,PayPal,472,Grace,White,grace.white2441@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1013,SKU-1013,Oak & Co Air Fryer 1,Home,Oak & Co,1,70.55,138.3,0.0,0.0,138.3,67.75,0.0,661.9
2958,5402,2024-06-19 14:22:00,Delivered,PayPal,472,Grace,White,grace.white2441@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1047,SKU-1047,Velora Perfume 1,Beauty,Velora,3,86.42,139.04,0.0,0.0,417.12,157.86,0.0,661.9
2958,5403,2024-06-19 14:22:00,Delivered,PayPal,472,Grace,White,grace.white2441@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1055,SKU-1055,Core Resistance Bands 1,Sports,Core,2,31.43,53.24,0.0,0.0,106.48,43.62,0.0,661.9
2959,5404,2025-03-20 21:43:00,Shipped,Apple Pay,188,Sophia,Turner,sophia.turner2435@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1070,SKU-1070,Roast & Bean Sparkling Water 2,Grocery,Roast & Bean,2,52.49,118.15,0.0,0.0,236.3,131.32,0.0,236.3
2960,5405,2025-12-09 08:33:00,Delivered,PayPal,229,Eva,Walker,eva.walker8698@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1020,SKU-1020,NorthHome Desk Lamp 2,Home,NorthHome,3,22.12,35.09,0.05,5.26,100.01,33.65,0.0,191.34
2960,5406,2025-12-09 08:33:00,Delivered,PayPal,229,Eva,Walker,eva.walker8698@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1024,SKU-1024,Oak & Co Throw Blanket 2,Home,Oak & Co,2,27.88,48.07,0.05,4.81,91.33,35.57,0.0,191.34
2961,5407,2024-10-26 13:05:00,Delivered,Gift Card,442,Amir,Young,amir.young9450@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1054,SKU-1054,Core Football 2,Sports,Core,1,28.07,36.55,0.0,0.0,36.55,8.48,0.0,388.77
2961,5408,2024-10-26 13:05:00,Delivered,Gift Card,442,Amir,Young,amir.young9450@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1021,SKU-1021,NorthHome Bedding Set 1,Home,NorthHome,2,83.1,176.11,0.0,0.0,352.22,186.02,0.0,388.77
2962,5409,2025-10-02 09:37:00,Delivered,Google Pay,97,Oliver,Young,oliver.young509@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1055,SKU-1055,Core Resistance Bands 1,Sports,Core,2,31.43,53.24,0.1,10.65,95.83,32.97,0.0,304.02
2962,5410,2025-10-02 09:37:00,Delivered,Google Pay,97,Oliver,Young,oliver.young509@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1063,SKU-1063,Kitchen Pantry Protein Bars 1,Grocery,Kitchen Pantry,1,97.54,208.19,0.0,0.0,208.19,110.65,0.0,304.02
2963,5411,2024-11-07 13:53:00,Shipped,Google Pay,226,Oliver,Hall,oliver.hall5978@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1054,SKU-1054,Core Football 2,Sports,Core,1,28.07,36.55,0.1,3.65,32.9,4.83,0.0,275.72
2963,5412,2024-11-07 13:53:00,Shipped,Google Pay,226,Oliver,Hall,oliver.hall5978@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1020,SKU-1020,NorthHome Desk Lamp 2,Home,NorthHome,3,22.12,35.09,0.0,0.0,105.27,38.91,0.0,275.72
